cle_interop,uid_adresse,numero,suffixe,pseudo_numero,voie_code,code_postal,libelle_acheminement,destination_principale,commune_code,commune_nom,source,long,lat,x,y,position,date_der_maj,Type de voie,Nom de voie,Valeur fonciere,Surface reelle bati,Date mutation,vf_square_meter_price
75101_9631_00014,,14,,False,9631,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3434096,48.861776299999995,651828.85,6862616.15,entr��e,2018-10-30,rue,vauvilliers,"521300,00",62.0,05/04/2016,8408.064516129032
75101_7619_00031,,31,,False,7619,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3448221,48.8612289,651931.97,6862554.42,entr��e,2018-10-30,rue,pont neuf,"165000,00",19.0,20/07/2016,8684.21052631579
75101_7619_00029,,29,,False,7619,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3446165,48.8609265,651916.6,6862520.92,entr��e,2018-10-30,rue,pont neuf,"490000,00",39.0,06/07/2016,12564.102564102564
75101_8397_00023,,23,,False,8397,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3438584,48.861090000000004,651861.14,6862539.56,entr��e,2018-10-30,rue,roule,"237000,00",33.0,20/10/2016,7181.818181818182
75101_8397_00021,,21,,False,8397,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3438042,48.86098670000001,651857.07,6862528.11,entr��e,2018-10-30,rue,roule,"2220000,00",21.0,17/11/2016,105714.28571428571
75101_8397_00017,,17,,False,8397,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3436965,48.860781,651848.97,6862505.3,entr��e,2018-10-30,rue,roule,"1650000,00",145.0,04/11/2016,11379.310344827587
75101_8249_00138,,138,,False,8249,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3432313,48.8602494,651814.35,6862446.48,entr��e,2018-10-30,rue,rivoli,"457000,00",45.0,19/12/2016,10155.555555555555
75101_8249_00140,,140,,False,8249,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.343036,48.860312799999996,651800.08,6862453.65,entr��e,2018-10-30,rue,rivoli,"355000,00",63.0,28/12/2016,5634.920634920635
75101_8249_00140_a,,140,A,False,8249,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3431486,48.8604826,651808.5,6862472.46,entr��e,2018-10-30,rue,rivoli,"355000,00",63.0,28/12/2016,5634.920634920635
75101_0407_00054,,54,,False,0407,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3425997000000005,48.8610281,651768.74,6862533.45,entr��e,2018-10-30,rue,l'arbre sec,"600000,00",100.0,15/09/2016,6000.0
75101_0407_00056,,56,,False,0407,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.342605,48.861086799999995,651769.18,6862539.97,entr��e,2018-10-30,rue,l'arbre sec,"170000,00",70.0,16/06/2016,2428.5714285714284
75101_0407_00051,,51,,False,0407,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3423853,48.8613394,651753.29,6862568.19,entr��e,2018-10-30,rue,l'arbre sec,"269230,00",27.0,02/11/2016,9971.481481481482
75101_0407_00049,,49,,False,0407,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3423895,48.8612916,651753.56,6862562.88,entr��e,2018-10-30,rue,l'arbre sec,"804210,00",18.0,28/12/2016,44678.333333333336
75101_0407_00047,,47,,False,0407,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3424026000000002,48.861234700000004,651754.47,6862556.54,entr��e,2018-10-30,rue,l'arbre sec,"247550,00",20.0,24/08/2016,12377.5
75101_0632_00002,,2,,False,0632,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3423103,48.8609564,651747.44,6862525.65,entr��e,2018-10-30,rue,bailleul,"1000,00",102.0,24/06/2016,9.803921568627452
75101_8249_00154,,154,,False,8249,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3410794,48.860945,651657.12,6862525.14,entr��e,2018-10-30,rue,rivoli,"620000,00",30.0,26/07/2016,20666.666666666668
75101_8249_00158,,158,,False,8249,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3401354,48.861294799999996,651588.19,6862564.61,entr��e,2018-10-30,rue,rivoli,"73000,00",213.0,04/07/2016,342.7230046948357
75101_9574_00006,,6,,False,9574,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3382302000000004,48.8631121,651450.11,6862767.85,entr��e,2018-10-30,pl,valois,"1025000,00",87.0,06/09/2016,11781.6091954023
75101_8212_00046,,46,,False,8212,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3371526,48.86607720000001,651373.82,6863098.21,entr��e,2018-10-30,rue,richelieu,"367200,00",107.0,03/06/2016,3431.7757009345796
75101_8212_00056,,56,,False,8212,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3373975,48.8665435,651392.22,6863149.91,entr��e,2018-10-30,rue,richelieu,"151230,00",16.0,18/11/2016,9451.875
75101_7348_00021,,21,,False,7348,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3376585,48.866510999999996,651411.34,6863146.13,entr��e,2018-10-30,rue,petits champs,"807700,00",68.0,19/09/2016,11877.941176470587
75101_7348_00019,,19,,False,7348,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.337781,48.8664804,651420.3,6863142.65,entr��e,2018-10-30,rue,petits champs,"270000,00",32.0,28/01/2016,8437.5
75101_7348_00011,,11,,False,7348,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3384772000000003,48.866321299999996,651471.22,6863124.53,entr��e,2018-10-30,rue,petits champs,"487000,00",63.0,10/10/2016,7730.158730158731
75101_7348_00007,,7,,False,7348,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3388054,48.8662422,651495.22,6863115.54,entr��e,2018-10-30,rue,petits champs,"333000,00",32.0,15/12/2016,10406.25
75101_8740_00004,,4,,False,8740,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.331562,48.8641716,650961.92,6862889.78,entr��e,2018-10-30,rue,st - roch,"2300000,00",335.0,19/07/2016,6865.671641791045
75101_7348_00055,,55,,False,7348,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3347564,48.86718610000001,651199.08,6863222.99,entr��e,2018-10-30,rue,petits champs,"853000,00",59.0,13/12/2016,14457.627118644068
75101_6603_00012,,12,,False,6603,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3352021,48.866896600000004,651231.51,6863190.52,entr��e,2018-10-30,rue,moulins,"374100,00",33.0,11/01/2016,11336.363636363636
75101_6603_00008,,8,,False,6603,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3351102999999998,48.8667258,651224.61,6863171.59,entr��e,2018-10-30,rue,moulins,"195000,00",46.0,21/01/2016,4239.130434782609
75101_8534_00037,,37,,False,8534,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3354784,48.866321,651251.24,6863126.35,entr��e,2018-10-30,rue,ste-anne,"170000,00",17.0,15/06/2016,10000.0
75101_7348_00035,,35,,False,7348,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3364879000000003,48.8667881,651325.73,6863177.66,entr��e,2018-10-30,rue,petits champs,"450000,00",55.0,26/02/2016,8181.818181818182
75101_7348_00033,,33,,False,7348,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3366417,48.86675220000001,651336.97,6863173.58,entr��e,2018-10-30,rue,petits champs,"165000,00",16.0,14/10/2016,10312.5
75101_7348_00031,,31,,False,7348,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3367972999999997,48.866712899999996,651348.35,6863169.11,entr��e,2018-10-30,rue,petits champs,"970000,00",107.0,27/07/2016,9065.420560747663
75101_7348_00027,,27,,False,7348,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3371217,48.8666407,651372.08,6863160.88,entr��e,2018-10-30,rue,petits champs,"1000000,00",11.0,27/07/2016,90909.09090909091
75101_8212_00051,,51,,False,8212,75001.0,PARIS,inconnue,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.337195,48.86647720000001,651377.31,6863142.66,entr��e,2018-10-30,rue,richelieu,"1000000,00",,05/07/2016,
75101_8212_00047,,47,,False,8212,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3370837000000004,48.866268100000006,651368.95,6863119.48,entr��e,2018-10-30,rue,richelieu,"650000,00",60.0,02/03/2016,10833.333333333334
75101_9824_00012,,12,,False,9824,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3358442999999998,48.866539,651278.28,6863150.36,entr��e,2018-10-30,rue,villedo,"298000,00",22.0,13/07/2016,13545.454545454546
75101_9824_00013,,13,,False,9824,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3358646,48.8664421,651279.68,6863139.57,entr��e,2018-10-30,rue,villedo,"205000,00",24.0,06/10/2016,8541.666666666666
75101_8534_00030,,30,,False,8534,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3356511,48.8663853,651263.96,6863133.39,entr��e,2018-10-30,rue,ste-anne,"450000,00",52.0,09/09/2016,8653.846153846154
75101_8534_00014,,14,,False,8534,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3354624,48.8659947,651249.76,6863090.08,entr��e,2018-10-30,rue,ste-anne,"1000,00",0.0,11/04/2016,inf
75101_8534_00011_bis,,11,bis,False,8534,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3353616,48.8661485,651242.51,6863107.24,entr��e,2018-10-30,rue,ste-anne,"380000,00",27.0,09/09/2016,14074.074074074075
75101_8534_00011,,11,,False,8534,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3352986000000002,48.866035499999995,651237.78,6863094.71,entr��e,2018-10-30,rue,ste-anne,"380000,00",27.0,09/09/2016,14074.074074074075
75101_7902_00013,,13,,False,7902,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3329402999999997,48.8651135,651063.91,6862993.65,entr��e,2018-10-30,rue,pyramides,"1800000,00",214.0,28/07/2016,8411.214953271028
75101_7902_00009,,9,,False,7902,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3327063,48.864797700000004,651046.45,6862958.68,entr��e,2018-10-30,rue,pyramides,"2000000,00",189.0,02/12/2016,10582.010582010582
75101_8740_00018,,18,,False,8740,75001.0,PARIS,inconnue,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3320997,48.8650612,651002.2,6862988.36,entr��e,2018-10-30,rue,st - roch,"820000,00",50.0,07/06/2016,16400.0
75101_8740_00018_bis,,18,bis,False,8740,75001.0,PARIS,inconnue,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3321526,48.8651227,651006.14,6862995.17,entr��e,2018-10-30,rue,st - roch,"820000,00",50.0,07/06/2016,16400.0
75101_0433_00029,,29,,False,0433,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3331682999999996,48.86635510000001,651081.8,6863131.57,entr��e,2018-10-30,rue,d'argenteuil,"195500,00",15.0,06/10/2016,13033.333333333334
75101_8249_00194,,194,,False,8249,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3316521,48.86399520000001,650968.36,6862870.11,entr��e,2018-10-30,rue,rivoli,"4017676,00",219.0,09/12/2016,18345.552511415524
75101_8249_00194_bis,,194,bis,False,8249,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.331238,48.864126299999995,650938.1,6862884.94,entr��e,2018-10-30,rue,rivoli,"4017676,00",219.0,09/12/2016,18345.552511415524
75101_7902_00001,,1,,False,7902,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3323601000000003,48.8642477,651020.54,6862897.74,entr��e,2018-10-30,rue,pyramides,"120000,00",24.0,08/11/2016,5000.0
75101_7902_00005,,5,,False,7902,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3324884,48.86441370000001,651030.1,6862916.12,entr��e,2018-10-30,rue,pyramides,"142000,00",15.0,23/06/2016,9466.666666666666
75101_7902_00016,,16,,False,7902,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3333766,48.865253,651096.05,6863008.89,entr��e,2018-10-30,rue,pyramides,"264000,00",40.0,27/09/2016,6600.0
75101_7902_00018,,18,,False,7902,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3335063,48.865427200000006,651105.73,6863028.18,entr��e,2018-10-30,rue,pyramides,"1150000,00",280.0,27/05/2016,4107.142857142857
75101_0330_00005,,5,,False,0330,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3349082,48.8639474,651207.18,6862862.77,entr��e,2018-10-30,pl,andr�� malraux,"1550000,00",17.0,14/01/2016,91176.4705882353
75101_8212_00023,,23,,False,8212,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3362529999999997,48.8646789,651306.52,6862943.28,entr��e,2018-10-30,rue,richelieu,"200000,00",17.0,30/05/2016,11764.70588235294
75101_8212_00033,,33,,False,8212,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3365664,48.865280799999994,651330.08,6863010.01,entr��e,2018-10-30,rue,richelieu,"533334,00",75.0,23/09/2016,7111.12
75101_8212_00025,,25,,False,8212,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3363058999999997,48.8647813,651310.5,6862954.64,entr��e,2018-10-30,rue,richelieu,"200000,00",50.0,29/12/2016,4000.0
75101_6537_00011,,11,,False,6537,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3287877999999997,48.865573499999996,650759.72,6863047.38,entr��e,2018-10-30,rue,mont-thabor,"266250,00",20.0,21/03/2016,13312.5
75101_6537_00007,,7,,False,6537,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3291101000000003,48.8654678,650783.27,6863035.43,entr��e,2018-10-30,rue,mont-thabor,"300000,00",25.0,04/04/2016,12000.0
75101_6537_00006,,6,,False,6537,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3292527,48.865546200000004,650793.8,6863044.06,entr��e,2018-10-30,rue,mont-thabor,"1920000,00",208.0,12/04/2016,9230.76923076923
75101_6537_00008,,8,,False,6537,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3290121,48.8656244,650776.23,6863052.9,entr��e,2018-10-30,rue,mont-thabor,"895240,00",84.0,26/07/2016,10657.619047619048
75101_0191_00014,,14,,False,0191,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.330047,48.8655282,650852.05,6863041.56,entr��e,2018-10-30,rue,d'alger,"62000,00",0.0,12/01/2016,inf
75101_0191_00012,,12,,False,0191,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.329952,48.8654053,650844.97,6863027.96,entr��e,2018-10-30,rue,d'alger,"2171250,00",159.0,10/11/2016,13655.66037735849
75101_0191_00010,,10,,False,0191,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3298662999999995,48.86528610000001,650838.57,6863014.75,entr��e,2018-10-30,rue,d'alger,"90000,00",0.0,23/05/2016,inf
75101_0191_00006,,6,,False,0191,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3296482999999997,48.8649948,650822.3,6862982.5,entr��e,2018-10-30,rue,d'alger,"1225800,00",81.0,17/10/2016,15133.333333333334
75101_8249_00210,,210,,False,8249,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3299664,48.8645392,650845.21,6862931.64,entr��e,2018-10-30,rue,rivoli,"500000,00",13.0,09/06/2016,38461.53846153846
75101_9864_00003,,3,,False,9864,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3303141,48.8648407,650871.0,6862964.95,entr��e,2018-10-30,rue,vingt-neuf juillet,"840000,00",0.0,16/02/2016,inf
75101_9864_00005,,5,,False,9864,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3304022,48.864978,650877.59,6862980.16,entr��e,2018-10-30,rue,vingt-neuf juillet,"730000,00",63.0,22/11/2016,11587.301587301587
75101_8641_00001,,1,,False,8641,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.331666441666667,48.86589295833334,650971.2,6863081.11,parcelle,2018-10-30,rue,st-hyacinthe,"475000,00",52.0,05/12/2016,9134.615384615385
75101_8740_00017,,17,,False,8740,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3321099999999997,48.8652764,651003.16,6863012.28,entr��e,2018-10-30,rue,st - roch,"2000,00",52.0,17/02/2016,38.46153846153846
75101_8740_00003,,3,,False,8740,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3314812999999996,48.8643516,650956.16,6862909.84,entr��e,2018-10-30,rue,st - roch,"3410000,00",317.0,23/12/2016,10757.097791798107
75101_2543_00031,,31,,False,2543,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3309074,48.8680774,650917.57,6863324.48,entr��e,2018-10-30,rue,danielle casanova,"40500000,00",40.0,30/06/2016,1012500.0
75101_2543_00033,,33,,False,2543,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3307312999999996,48.8681192,650904.69,6863329.23,entr��e,2018-10-30,rue,danielle casanova,"40500000,00",124.0,30/06/2016,326612.9032258064
75101_4228_00003,,3,,False,4228,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3312691,48.8676169,650943.67,6863273.05,entr��e,2018-10-30,imp,gomboust,"230000,00",22.0,14/10/2016,10454.545454545454
75101_2543_00029,,29,,False,2543,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3310935,48.8680347,650931.18,6863319.61,entr��e,2018-10-30,rue,danielle casanova,"406000,00",32.0,04/10/2016,12687.5
75101_2543_00009,,9,,False,2543,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3328585,48.8676541,651060.3,6863276.2,entr��e,2018-10-30,rue,danielle casanova,"1138000,00",140.0,04/05/2016,8128.571428571428
75101_8641_00008,,8,,False,8641,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.331727,48.8660461,650975.78,6863098.1,entr��e,2018-10-30,rue,st-hyacinthe,"590000,00",50.0,29/07/2016,11800.0
75101_8641_00008_bis,,8,bis,False,8641,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3316332,48.866077000000004,650968.93,6863101.6,entr��e,2018-10-30,rue,st-hyacinthe,"590000,00",50.0,29/07/2016,11800.0
75101_8611_00010,,10,,False,8611,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3244789,48.867642,650445.6,6863280.08,entr��e,2018-10-30,rue,st-florentin,"540000,00",75.0,08/11/2016,7200.0
75101_6537_00028,,28,,False,6537,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3269776,48.8662885,650627.61,6863128.02,entr��e,2018-10-30,rue,mont-thabor,"1050000,00",66.0,30/06/2016,15909.09090909091
75101_6537_00026,,26,,False,6537,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3271187,48.86624260000001,650637.92,6863122.82,entr��e,2018-10-30,rue,mont-thabor,"1070000,00",82.0,15/12/2016,13048.780487804877
75101_8249_00250,,250,,False,8249,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3245891,48.86628220000001,650452.39,6863128.81,entr��e,2018-10-30,rue,rivoli,"480000,00",47.0,10/11/2016,10212.765957446809
75101_6429_00006,,6,,False,6429,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3245678,48.8667417,650451.26,6863179.92,entr��e,2018-10-30,rue,mondovi,"220000,00",19.0,13/10/2016,11578.947368421053
75101_0920_00011,,11,,False,0920,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3447718999999996,48.858843900000004,651926.08,6862289.26,entr��e,2018-10-30,rue,bertin poir��e,"33000,00",0.0,29/06/2016,inf
75101_1193_00020,,20,,False,1193,75001.0,PARIS,d��pendance,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3443223,48.859172799999996,651893.4,6862326.1,entr��e,2018-10-30,rue,bourdonnais,"30000,00",0.0,12/04/2016,inf
75101_8009_00112,,112,,False,8009,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3456693125,48.86100103124999,651993.91,6862528.57,parcelle,2018-10-30,rue,rambuteau,"25000,00",0.0,05/07/2016,inf
75101_2594_00029,,29,,False,2594,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3416276000000003,48.8568703,651693.56,6862071.73,entr��e,2018-10-30,pl,dauphine,"828000,00",50.0,14/12/2016,16560.0
75101_8525_00125,,125,,False,8525,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3496464,48.86305120000001,652287.57,6862754.12,entr��e,2018-10-30,rue,st-denis,"839200,00",80.0,23/06/2016,10490.0
75101_2357_00012,,12,,False,2357,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3483993,48.861619299999994,652194.77,6862595.66,entr��e,2018-10-30,rue,cossonnerie,"543000,00",64.0,17/11/2016,8484.375
75101_6520_00028,,28,,False,6520,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3465292,48.8636973,652059.48,6862827.85,entr��e,2018-10-30,rue,montorgueil,"536000,00",60.0,01/08/2016,8933.333333333334
75101_5033_00004,,4,,False,5033,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3448577999999998,48.8637792,651936.94,6862837.97,entr��e,2018-10-30,rue,jour,"580000,00",58.0,20/08/2016,10000.0
75101_8525_00047,,47,,False,8525,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.348593,48.8609544,652208.37,6862521.61,entr��e,2018-10-30,rue,st-denis,"825000,00",80.0,08/04/2016,10312.5
75101_6513_00003,,3,,False,6513,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3454648,48.863789000000004,651981.48,6862838.69,entr��e,2018-10-30,rue,montmartre,"378000,00",36.0,14/12/2016,10500.0
75101_0885_00023,,23,,False,0885,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3468992,48.861101,652084.24,6862538.94,entr��e,2018-10-30,rue,berger,"850000,00",84.0,29/04/2016,10119.047619047618
75101_8534_00010,,10,,False,8534,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3353249,48.86570510000001,651239.4,6863057.96,entr��e,2018-10-30,rue,ste-anne,"157500,00",102.0,23/12/2016,1544.1176470588234
75101_6249_00020,,20,,False,6249,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3436443,48.858296,651842.85,6862229.02,entr��e,2018-10-30,quai,m��gisserie,"1600000,00",140.0,08/11/2016,11428.57142857143
75101_0407_00048,,48,,False,0407,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3425607999999998,48.8607511,651765.63,6862502.67,entr��e,2018-10-30,rue,l'arbre sec,"1237966,00",42.0,05/12/2016,29475.380952380954
75101_8855_00006,,6,,False,8855,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3424801,48.8617864,651760.66,6862617.84,entr��e,2018-10-30,rue,sauval,"753000,00",75.0,12/07/2016,10040.0
75101_8009_00100,,100,,False,8009,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3480467000000003,48.8625298,652169.73,6862697.11,entr��e,2018-10-30,rue,rambuteau,"270000,00",25.0,24/10/2016,10800.0
75101_1193_00031,,31,,False,1193,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3450125,48.85995870000001,651944.76,6862413.07,entr��e,2018-10-30,rue,bourdonnais,"277000,00",27.0,17/10/2016,10259.25925925926
75101_9631_00008,,8,,False,9631,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3433275,48.8616097,651822.67,6862597.67,entr��e,2018-10-30,rue,vauvilliers,"2100000,00",250.0,17/11/2016,8400.0
75101_2543_00025,,25,,False,2543,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3314779,48.8679479,650959.3,6863309.72,entr��e,2018-10-30,rue,danielle casanova,"1100000,00",80.0,26/08/2016,13750.0
75101_5825_00020,,20,,False,5825,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3412558,48.8614598,651670.54,6862582.27,entr��e,2018-10-30,rue,louvre,"400000,00",53.0,06/12/2016,7547.169811320755
