OBJECTID;NUM_PAVE;IGDS_LEVEL;LIB_LEVEL;LIB_CLASSE;geo_shape;lat;long
1290;141A;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.322094214652512, 48.83869725131317], [2.322117781097197, 48.83870145361037], [2.322116745564148, 48.83870397226935], [2.322120682149163, 48.838704673601285], [2.3221399592744563, 48.83865756329852], [2.322108518346874, 48.83865195653485], [2.32208924118344, 48.83869906773205], [2.322093191391413, 48.83869976914211], [2.322094214652512, 48.83869725131317]]]}";48.8386773844;2.3221149809
1296;062B;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.333170593659977, 48.850615195481915], [2.333127574363319, 48.850611507577156], [2.333124343883461, 48.850627748162104], [2.333180253286147, 48.85063253407515], [2.333222699559704, 48.850636168403426], [2.333222700244051, 48.850633452346706], [2.33321912959176, 48.850633146452125], [2.333221269380876, 48.850622265355234], [2.333225753424474, 48.85062265188598], [2.33322575284942, 48.85061992772799], [2.333170593659977, 48.850615195481915]]]}";48.8506237191;2.33317375575
1301;063B;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.317137692215903, 48.84690314659829], [2.317137881848446, 48.84690458576109], [2.317142324766301, 48.846904334116346], [2.31713619862857, 48.84685656369247], [2.317098468179331, 48.84685878740159], [2.317104703458594, 48.84690644153339], [2.317109145014162, 48.84690618988211], [2.317108954899249, 48.84690478759037], [2.317137692215903, 48.84690314659829]]]}";48.84688098;2.31712035868
1322;151A;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.299531795433172, 48.84153336708607], [2.299505357450131, 48.84152590400672], [2.299497267769987, 48.84153839203294], [2.299520982775492, 48.841545089995414], [2.299557270002277, 48.84155533582827], [2.2995588798214, 48.841552854003695], [2.299556999830069, 48.84155232316081], [2.299561868510684, 48.84154479787278], [2.299563748501793, 48.84154532871558], [2.299565358308212, 48.841542847790194], [2.299531795433172, 48.84153336708607]]]}";48.8415404617;2.29953075406
1337;140;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.325305892917994, 48.869678407521114], [2.3252801919392763, 48.86964413347277], [2.325280531928818, 48.869643881774564], [2.325280832619137, 48.86964361186793], [2.32528110490418, 48.86964332471369], [2.325281336421965, 48.869643027436844], [2.325281527265779, 48.86964271284319], [2.325281677330688, 48.86964238902624], [2.325281786605244, 48.869642056885255], [2.325281841364264, 48.86964172353765], [2.325281855332935, 48.86964138186601], [2.325281828289735, 48.86964104895659], [2.325281760339603, 48.86964071671589], [2.325281637862392, 48.86964038416788], [2.325281488005209, 48.86964006045893], [2.325281283387981, 48.86963975442815], [2.325281037758886, 48.86963945715964], [2.325280764738174, 48.86963916962947], [2.32528045183593, 48.869638908854796], [2.325280097921922, 48.869638656842326], [2.325279716383227, 48.869638432553856], [2.325279307243143, 48.869638234190674], [2.325278870594957, 48.86963805455862], [2.325278421328829, 48.86963790183575], [2.32527794444956, 48.86963777593751], [2.325277453589146, 48.86963767694077], [2.325276962379282, 48.86963760492236], [2.325276444919678, 48.86963755973621], [2.325275940625829, 48.86963755059809], [2.325275435982528, 48.86963756843822], [2.325274917357977, 48.86963761317986], [2.32527442701076, 48.869637685061186], [2.325273936313986, 48.86963778392085], [2.3252734587831663, 48.86963791882844], [2.32527300964596, 48.86963807188295], [2.325272585943201, 48.86963826105456], [2.325272177014111, 48.869638467396996], [2.325271795115537, 48.86963869187863], [2.325271455114338, 48.869638944476094], [2.325271140803852, 48.86963921340657], [2.325270868507228, 48.86963950146006], [2.325270637001047, 48.869639797837635], [2.325270446145529, 48.86964011333053], [2.3252702961969423, 48.869640428154696], [2.325270186922417, 48.86964076029563], [2.325270118531426, 48.86964109356642], [2.3252700909309842, 48.869641435161235], [2.325270117974109, 48.86964176807064], [2.325270185924169, 48.86964210031129], [2.325270294769516, 48.86964243278255], [2.325197428284052, 48.86966616666492], [2.32519716901186, 48.86966587021864], [2.325196882359772, 48.86966558261146], [2.325196555942485, 48.86966531276694], [2.325196186917203, 48.869665069662496], [2.325195805390325, 48.869664844474435], [2.325195382723502, 48.869664637940645], [2.325194933690284, 48.869664467231914], [2.3251944571605723, 48.86966431435504], [2.325193965286363, 48.869664188371914], [2.325193475672562, 48.86966409837529], [2.325192957082463, 48.8696640351956], [2.32519243950617, 48.86966399900187], [2.32519192146378, 48.869663998779295], [2.325191403071893, 48.86966402553503], [2.325190885682058, 48.86966408017601], [2.325190380106577, 48.869664169958], [2.325189889292894, 48.869664277810074], [2.325189413008212, 48.869664421717786], [2.325188962286083, 48.86966459185059], [2.325188526197702, 48.8696647899455], [2.3251881306552242, 48.8696650152493], [2.325187763634493, 48.869665248808], [2.325187422048265, 48.86966551848377], [2.325187122603936, 48.86966579739065], [2.325186863833558, 48.869666093614306], [2.325186644350733, 48.86966640894567], [2.325186467021561, 48.86966673260878], [2.325186331962542, 48.86966705561088], [2.325186236190977, 48.869667397720676], [2.325186194958169, 48.86966773923859], [2.325186194504267, 48.86966808997986], [2.325186235062071, 48.86966843195889], [2.325186330275236, 48.869668764353314], [2.325186467746807, 48.86966909698598], [2.325186644867089, 48.869669420848716], [2.325186875267783, 48.869669736018466], [2.325187134539834, 48.86967003246476], [2.325187434940196, 48.869670311156064], [2.32518777510577, 48.86967057208469], [2.325188142767851, 48.869670815181465], [2.325188538043042, 48.869671031453635], [2.325188974458193, 48.86967122907153], [2.325189424854547, 48.869671399787975], [2.325189901617311, 48.86967153467933], [2.325190392244877, 48.869671651661974], [2.325190896853747, 48.869671741743154], [2.325191414197219, 48.86967179592239], [2.325191933253288, 48.869671823131036], [2.325192451423905, 48.869671813461586], [2.325192968569168, 48.86967177770541], [2.325193487427025, 48.86967171497858], [2.325219556432946, 48.86970641111296], [2.325218370584938, 48.86970681632672], [2.325218942724965, 48.86970748146875], [2.325219610869967, 48.86970810218485], [2.325220346171879, 48.86970869539992], [2.325221163963552, 48.8697092351194], [2.325222050496576, 48.86970973025931], [2.325222990904181, 48.869710170842986], [2.325223985174817, 48.8697105577697], [2.32522503468313, 48.86971089014787], [2.325226112258886, 48.869711160629656], [2.325227230193895, 48.86971136748552], [2.325228374844788, 48.86971151153802], [2.32522952042763, 48.86971158364831], [2.325230679094536, 48.8697115928783], [2.325231837225334, 48.86971153825192], [2.325232982528212, 48.86971142149853], [2.325234100008051, 48.86971124253365], [2.325235204799651, 48.86971099065037], [2.325236254516428, 48.86971067550265], [2.325235722840215, 48.86970993864135], [2.325299483268648, 48.86968900072683], [2.325300042325545, 48.86968972874874], [2.32530110531222, 48.86968944155485], [2.325302114482179, 48.869689099197664], [2.325303082185767, 48.869688695451345], [2.325303996072735, 48.86968823654182], [2.325304827492971, 48.869687724106136], [2.32530560496856, 48.86968716639924], [2.325306299860937, 48.86968656415898], [2.325306899796867, 48.86968592540977], [2.325307431911639, 48.869685260197315], [2.325307854074859, 48.869684558391306], [2.325308196031839, 48.8696838390457], [2.325308427792771, 48.86968310199141], [2.325308564247733, 48.86968235540644], [2.325308605385081, 48.869681600190106], [2.325308537456535, 48.86968084525834], [2.325308373989075, 48.86968009878145], [2.325308114866123, 48.869679369752255], [2.325307746549264, 48.86967865089964], [2.325307297467198, 48.86967795767272], [2.325305892917994, 48.869678407521114]]]}";48.8696763768;2.32525060351
1340;140;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.329344923387316, 48.867757915146704], [2.329287408718517, 48.8677830191202], [2.32932592577902, 48.86782142021412], [2.329383439108504, 48.867796316215376], [2.329344923387316, 48.867757915146704]]]}";48.8677896676;2.32933542414
13;310;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.353253774769159, 48.864974589503035], [2.3532512806324393, 48.86497499422005], [2.353255428410386, 48.86498621706768], [2.353260910663907, 48.864995577389614], [2.353261988635639, 48.86499845482097], [2.353299443578181, 48.86499233392477], [2.353290671290221, 48.864968649058085], [2.353286296404254, 48.86496935118885], [2.353253774769159, 48.864974589503035]]]}";48.8649835183;2.35327561219
29;171C;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.284427786201216, 48.8795108685611], [2.284436417203334, 48.879510090060194], [2.284435792464161, 48.87950742787936], [2.284434341135326, 48.87950121376399], [2.284438649140707, 48.87950077455526], [2.284429191410485, 48.87945831597889], [2.284403051397473, 48.87946086674241], [2.284414327441815, 48.87951210384747], [2.284419167593264, 48.87951163814206], [2.284427786201216, 48.8795108685611]]]}";48.8794846783;2.28442135748
37;171C;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.283338966581462, 48.878507169394666], [2.283321754817508, 48.87848627091402], [2.28332123716966, 48.87848564097498], [2.283258523711468, 48.87850822926968], [2.28327670086037, 48.87853041329984], [2.283339484229739, 48.878507799333605], [2.283338966581462, 48.878507169394666]]]}";48.8785080229;2.28329898814
89;081D;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.300758688994491, 48.87143166333443], [2.300761374404105, 48.871431790540605], [2.300764626715194, 48.87140177324437], [2.300730641753243, 48.87140075540661], [2.30072804420873, 48.87143013439553], [2.30074618800647, 48.871431101962166], [2.300758688994491, 48.87143166333443]]]}";48.8714160882;2.30074623702
92;081D;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.296411083052682, 48.87412841755494], [2.296388229478646, 48.87415185408872], [2.296366153060243, 48.87417448038177], [2.296434280181091, 48.874203389974014], [2.296458908893597, 48.87417813730147], [2.296479211513679, 48.87415732623158], [2.296473391751752, 48.87415486020593], [2.296467607392521, 48.87416077535925], [2.296411118202967, 48.87413681671986], [2.296416984457724, 48.87413079412941], [2.296411083052682, 48.87412841755494]]]}";48.8741682973;2.29642034569
168;122A;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.389970194500261, 48.844296126608356], [2.389924318570396, 48.8443344031648], [2.389924209867755, 48.84433449344559], [2.389924114695533, 48.84433459188958], [2.38992403303288, 48.84433470029541], [2.389923978631186, 48.8443348079409], [2.389923924124221, 48.844334924579435], [2.3899238968571592, 48.84433504225626], [2.389923869600626, 48.84433515903376], [2.389923870957174, 48.844335275957185], [2.38992388457634, 48.844335392943115], [2.389923911831302, 48.84433550909923], [2.389923952701003, 48.844335626224144], [2.389924007301245, 48.84433573442549], [2.389924089162448, 48.84433584186651], [2.3899241710131243, 48.84433595020686], [2.389924280335408, 48.84433603980077], [2.3899243895524203, 48.84433613838768], [2.389924511232069, 48.84433621995039], [2.38992464791006, 48.84433630069022], [2.3899247847985983, 48.84433636344399], [2.389924947575123, 48.84433642632974], [2.389925098194202, 48.844336480159924], [2.389925274911711, 48.84433651613611], [2.389925438004056, 48.84433655204273], [2.389925616294658, 48.84433657003974], [2.389925793222815, 48.84433658802978], [2.389925970361416, 48.844336588033755], [2.389926147605391, 48.84433657904468], [2.389926323602516, 48.84433656015632], [2.389926501057036, 48.84433653318116], [2.38992666509673, 48.84433648815044], [2.3899268277739782, 48.844336443112816], [2.389926991919046, 48.84433638908904], [2.389927127661676, 48.8443363169333], [2.389927277018947, 48.844336245746334], [2.389927400604026, 48.84433616453503], [2.389927522931934, 48.84433607432374], [2.389929972279272, 48.84433403178202], [2.389948553744131, 48.84434372628087], [2.389972601248297, 48.84435627802822], [2.3899701381711482, 48.8443583294943], [2.389970042988545, 48.84435842883767], [2.389969946453919, 48.84435852727476], [2.389969866153771, 48.84435863568757], [2.389969798021608, 48.844358752256625], [2.389969757139993, 48.84435886896467], [2.389969716258276, 48.844358985672706], [2.389969702511315, 48.844359112412], [2.389969702505419, 48.844359229328475], [2.3899697161353233, 48.844359345415135], [2.38996975689988, 48.84435947153306], [2.389969797769602, 48.844359588657944], [2.389969866005765, 48.84435969602946], [2.389969947856574, 48.84435980436972], [2.389970043343184, 48.8443599118802], [2.389970152549805, 48.84436001136639], [2.389970275497391, 48.84436010102973], [2.389970398550242, 48.84436018170006], [2.389970548958906, 48.844360253516264], [2.389970698005022, 48.844360325325525], [2.389970862249389, 48.84436037922511], [2.389971025236575, 48.84436042412475], [2.389971203211481, 48.84436046910082], [2.389971380034471, 48.844360496083866], [2.389971570693162, 48.84436050515028], [2.389971747726682, 48.84436051414718], [2.389971924970628, 48.84436050515806], [2.389972115850374, 48.84436049533912], [2.389972293304952, 48.844360468363895], [2.3899724696074083, 48.84436042339562], [2.389972633647239, 48.84436037836485], [2.389972796429787, 48.84436032433412], [2.389972945797589, 48.84436025224782], [2.389973096527938, 48.84436018016845], [2.389973218740031, 48.844360099849446], [2.389973341067916, 48.84436000963806], [2.389973449875789, 48.844359910364204], [2.390018917196497, 48.84432196716688], [2.389999572489816, 48.844311705789174], [2.389970194500261, 48.844296126608356]]]}";48.8443272863;2.3899726513
201;112C;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.380903295544856, 48.86396625599307], [2.380907765957799, 48.86396539056769], [2.38090681026311, 48.86396322360446], [2.38079861779705, 48.863984119500955], [2.380807946372632, 48.86400515931955], [2.38091657468125, 48.863984182030485], [2.3809155363905, 48.86398185365776], [2.380910425290699, 48.86398283538174], [2.380909865007999, 48.863981577001276], [2.380924325477463, 48.86397878289999], [2.38091765967965, 48.863963768070086], [2.380903405481445, 48.863966525465216], [2.380903295544856, 48.86396625599307]]]}";48.8639834796;2.38086081144
216;172C;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.30258253943219, 48.89028539920432], [2.302582674022702, 48.89028746754454], [2.302598152523707, 48.890287022594634], [2.302601562022573, 48.890286924640115], [2.302599376149057, 48.89025431664536], [2.3025805016777, 48.89025486862144], [2.302580648859842, 48.89025711690078], [2.302582391204624, 48.89028333078469], [2.30258253943219, 48.89028539920432]]]}";48.8902708964;2.30259102704
